# COPERNICUS
#	EPS PER
#
#	Wavelegnth (A)	Mean Counts	  Mean Background	#Scans	Sigma
#	--------------  -----------   ---------------   ------  -----
      1023.59       9284.80       9061.82        1       0.00000
      1023.69       8648.18       9120.51        1       0.00000
      1023.79       7668.57       9184.99        1       0.00000
      1023.89       6658.08       9249.96        1       0.00000
      1023.99       4838.11       9289.68        1       0.00000
      1024.09       3065.19       9329.55        1       0.00000
      1024.19       1895.64       9372.92        1       0.00000
      1024.29       1039.66       9417.50        1       0.00000
      1024.39       1773.33       9468.36        1       0.00000
      1024.49       2323.07       9512.03        1       0.00000
      1024.59       2313.69       9533.96        1       0.00000
      1024.69       1995.69       9547.45        1       0.00000
      1024.79       1067.16       9544.23        1       0.00000
      1024.89       137.491       9541.01        1       0.00000
      1024.99       227.571       9536.55        1       0.00000
      1025.09       411.364       9531.98        1       0.00000
      1025.19       381.104       9525.36        1       0.00000
      1025.29       340.805       9517.24        1       0.00000
      1025.39       201.334       9493.23        1       0.00000
      1025.49       86.5088       9472.76        1       0.00000
      1025.59       86.4043       9468.70        1       0.00000
      1025.69       94.9824       9464.50        1       0.00000
      1025.79       128.901       9459.91        1       0.00000
      1025.89       178.046       9451.62        1       0.00000
      1025.99       255.751       9436.39        1       0.00000
      1026.09       554.967       9408.52        1       0.00000
      1026.19       1152.49       9363.63        1       0.00000
      1026.29       1529.84       9282.20        1       0.00000
      1026.39       1700.28       9166.25        1       0.00000
      1026.49       2237.29       9049.53        1       0.00000
      1026.59       3013.14       8932.21        1       0.00000
      1026.69       3620.08       8842.18        1       0.00000
      1026.79       4149.78       8764.64        1       0.00000
      1026.89       4975.94       8654.52        1       0.00000
      1026.99       5886.59       8535.14        1       0.00000
      1027.09       6512.90       8515.57        1       0.00000
      1027.19       7095.10       8511.49        1       0.00000
      1027.29       7901.90       8403.10        1       0.00000
      1027.39       8690.23       8292.24        1       0.00000
      1027.49       8694.28       8246.32        1       0.00000
      1027.59       8681.26       8204.84        1       0.00000
      1027.69       8549.63       8194.12        1       0.00000
      1027.79       8162.11       8180.01        1       0.00000
      1027.89       6838.10       8153.43        1       0.00000
      1027.99       6052.40       8112.66        1       0.00000
      1028.09       6481.21       8039.71        1       0.00000
      1028.19       6884.28       7956.06        1       0.00000
      1028.29       7248.02       7856.07        1       0.00000
      1028.39       7815.83       7782.47        1       0.00000
      1028.49       8598.57       7737.04        1       0.00000
      1028.59       9286.29       7701.91        1       0.00000
      1028.69       9904.14       7674.36        1       0.00000
      1028.79       9753.08       7646.82        1       0.00000
      1028.89       9214.79       7619.23        1       0.00000
      1028.99       10228.8       7610.19        1       0.00000
      1029.09       11744.2       7607.13        1       0.00000
      1029.19       6655.51       4256.47        1       0.00000
      1029.29       366.066       297.163        1       0.00000
      1029.39       0.00000       0.00000        0       0.00000
